MatrixSize,NumProcesses,SequentialTime,ParallelTime
64,4,0.06199979782104492,0.017887099995277822
128,4,0.49298977851867676,0.1288265000039246
256,4,3.9393980503082275,1.0088047000026563
512,4,32.18569731712341,8.185578999997233
600,4,51.71721053123474,13.06897979999485
800,4,122.9364562034607,31.15683700000227
1000,4,239.5919668674469,62.42382889999135
1200,4,415.8232481479645,105.68272620000062
