MatrixSize,NumProcesses,SequentialTime,ParallelTime
64,16,0.06305289268493652,0.0352061000012327
128,16,0.4884457588195801,0.0694736000004923
256,16,3.9421825408935547,0.4850287000008393
512,16,32.1949462890625,3.637125399996876
600,16,51.89089322090149,5.616596799998661
800,16,122.80858016014099,13.54890080000041
1000,16,239.98542976379395,25.455677999998443
1200,16,414.8258743286133,43.94737029999669
