MatrixSize,NumProcesses,SequentialTime,ParallelTime
64,64,0.06199979782104492,0.5404718999925535
128,64,0.50982666015625,0.17204470001161098
256,64,3.9256460666656494,0.6999571999913314
512,64,32.05897355079651,3.536781200004043
600,64,51.89847278594971,5.374330099992221
800,64,122.86269283294678,12.249028699996416
1000,64,240.4692404270172,23.865246600005776
1200,64,415.1825866699219,42.675408700000844
