MatrixSize,NumProcesses,SequentialTime,ParallelTime
64,1,0.06199979782104492,0.06191429999307729
128,1,0.49706554412841797,0.49467609998828266
256,1,3.938103199005127,3.9673790000088047
512,1,32.12010669708252,32.10535189999791
600,1,51.46701741218567,51.60182029999851
800,1,122.83329892158508,122.1205151000031
1000,1,239.35570192337036,239.35964519999106
1200,1,412.74660658836365,413.77079049999884
